[4/15/22 09:28PM] Avalon used command ::voted | Player rights = PLAYER	
[5/12/22 07:35PM] Avalon used command ::item 22005 | Player rights = DEVELOPER	
[5/12/22 07:35PM] Avalon used command ::item 22045 | Player rights = DEVELOPER	
[5/12/22 07:35PM] Avalon used command ::item 20056 | Player rights = DEVELOPER	
[5/12/22 07:35PM] Avalon used command ::item 20054 | Player rights = DEVELOPER	
[5/12/22 07:35PM] Avalon used command ::find owner ring | Player rights = DEVELOPER	
[5/12/22 07:35PM] Avalon used command ::item 232381 | Player rights = DEVELOPER	
[5/12/22 07:36PM] Avalon used command ::itm 23281 | Player rights = DEVELOPER	
[5/12/22 07:36PM] Avalon used command ::item 23281 | Player rights = DEVELOPER	
[5/12/22 07:36PM] Avalon used command ::item 23231 | Player rights = DEVELOPER	
[5/12/22 07:36PM] Avalon used command ::bank | Player rights = DEVELOPER	
[5/12/22 08:02PM] Avalon used command ::item 12855 100m | Player rights = DEVELOPER	
[5/12/22 08:21PM] Avalon used command ::FIND OWNER AM | Player rights = DEVELOPER	
[5/12/22 08:21PM] Avalon used command ::ITEM 23230 | Player rights = DEVELOPER	
[5/12/22 08:48PM] Avalon used command ::find combat bracelet | Player rights = DEVELOPER	
[5/12/22 08:49PM] Avalon used command ::item 23230 | Player rights = DEVELOPER	
[5/12/22 08:49PM] Avalon used command ::item 23231 | Player rights = DEVELOPER	
[5/12/22 08:49PM] Avalon used command ::item 23232 | Player rights = DEVELOPER	
[5/12/22 08:58PM] Avalon used command ::bank | Player rights = DEVELOPER	
[5/12/22 11:25PM] Avalon used command ::item 23240 10 | Player rights = DEVELOPER	
[5/13/22 03:09AM] Avalon used command ::item 12855 | Player rights = DEVELOPER	
[5/13/22 03:16AM] Avalon used command ::find blood | Player rights = DEVELOPER	
[5/13/22 03:17AM] Avalon used command ::item 23238 | Player rights = DEVELOPER	
[5/13/22 09:13AM] Avalon used command ::item 9003 | Player rights = DEVELOPER	
[5/13/22 10:02AM] Avalon used command ::find skip scroll | Player rights = DEVELOPER	
[5/13/22 10:08AM] Avalon used command ::item 5023 | Player rights = DEVELOPER	
[5/13/22 10:10AM] Avalon used command ::find pet fragment | Player rights = DEVELOPER	
[5/13/22 10:25AM] Avalon used command ::item 22114 | Player rights = DEVELOPER	
[5/13/22 10:25AM] Avalon used command ::find ruthless | Player rights = DEVELOPER	
[5/13/22 10:25AM] Avalon used command ::item 23145 | Player rights = DEVELOPER	
[5/13/22 10:26AM] Avalon used command ::bank | Player rights = DEVELOPER	
[5/13/22 10:26AM] Avalon used command ::bank | Player rights = DEVELOPER	
[5/13/22 10:27AM] Avalon used command ::find pet fragment | Player rights = DEVELOPER	
[5/13/22 12:19PM] Avalon used command ::teleport | Player rights = DEVELOPER	
[5/13/22 03:21PM] Avalon used command ::item 15005 | Player rights = DEVELOPER	
[5/13/22 03:21PM] Avalon used command ::tem 14999 | Player rights = DEVELOPER	
[5/13/22 03:21PM] Avalon used command ::item 14999 | Player rights = DEVELOPER	
[5/13/22 03:27PM] Avalon used command ::find launch casket | Player rights = DEVELOPER	
[5/13/22 03:27PM] Avalon used command ::find launch | Player rights = DEVELOPER	
[5/13/22 03:27PM] Avalon used command ::find $10 | Player rights = DEVELOPER	
[5/13/22 03:27PM] Avalon used command ::find release | Player rights = DEVELOPER	
[5/13/22 03:27PM] Avalon used command ::find casket | Player rights = DEVELOPER	
[5/13/22 03:27PM] Avalon used command ::item 15003 100 | Player rights = DEVELOPER	
[5/13/22 03:28PM] Avalon used command ::kfind $25 | Player rights = DEVELOPER	
[5/13/22 03:28PM] Avalon used command ::find $25 | Player rights = DEVELOPER	
[5/13/22 03:30PM] Avalon used command ::find $50 | Player rights = DEVELOPER	
[5/13/22 03:30PM] Avalon used command ::find collector | Player rights = DEVELOPER	
[5/13/22 03:31PM] Avalon used command ::item 18818 | Player rights = DEVELOPER	
[5/13/22 03:31PM] Avalon used command ::item 1888 | Player rights = DEVELOPER	
[5/13/22 03:31PM] Avalon used command ::item 18888 | Player rights = DEVELOPER	
[5/13/22 03:31PM] Avalon used command ::item 4446 | Player rights = DEVELOPER	
[5/13/22 03:31PM] Avalon used command ::item 9084 | Player rights = DEVELOPER	
[5/13/22 03:32PM] Avalon used command ::item 18823 | Player rights = DEVELOPER	
[5/13/22 03:32PM] Avalon used command ::find owner | Player rights = DEVELOPER	
[5/13/22 03:33PM] Avalon used command ::find golden | Player rights = DEVELOPER	
[5/13/22 03:33PM] Avalon used command ::item 22121 | Player rights = DEVELOPER	
[5/13/22 03:34PM] Avalon used command ::find collector | Player rights = DEVELOPER	
[5/13/22 03:34PM] Avalon used command ::find iii | Player rights = DEVELOPER	
[5/13/22 03:35PM] Avalon used command ::find diety | Player rights = DEVELOPER	
[5/13/22 03:35PM] Avalon used command ::find deity | Player rights = DEVELOPER	
[5/13/22 03:35PM] Avalon used command ::find donator | Player rights = DEVELOPER	
[5/13/22 03:38PM] Avalon used command ::find rage attachment | Player rights = DEVELOPER	
[5/13/22 03:38PM] Avalon used command ::item 9083 | Player rights = DEVELOPER	
[5/13/22 03:38PM] Avalon used command ::find scroll | Player rights = DEVELOPER	
[5/13/22 03:38PM] Avalon used command ::item 23174 | Player rights = DEVELOPER	
[5/13/22 03:39PM] Avalon used command ::find owner | Player rights = DEVELOPER	
[5/13/22 07:32PM] Avalon used command ::item 14999 100 | Player rights = DEVELOPER	
[5/13/22 07:33PM] Avalon used command ::bank | Player rights = DEVELOPER	
[5/13/22 07:34PM] Avalon used command ::item 20400 | Player rights = DEVELOPER	
[5/13/22 07:35PM] Avalon used command ::item 18818 | Player rights = DEVELOPER	
[5/13/22 07:35PM] Avalon used command ::item 18881 | Player rights = DEVELOPER	
[5/13/22 07:35PM] Avalon used command ::answer 3 | Player rights = DEVELOPER	
[5/13/22 07:35PM] Avalon used command ::answer 4 | Player rights = DEVELOPER	
[5/13/22 07:35PM] Avalon used command ::answer 1 | Player rights = DEVELOPER	
[5/13/22 07:35PM] Avalon used command ::answer 2 | Player rights = DEVELOPER	
[5/13/22 07:35PM] Avalon used command ::answer 4 | Player rights = DEVELOPER	
[5/13/22 07:35PM] Avalon used command ::answer 5 | Player rights = DEVELOPER	
[5/13/22 07:35PM] Avalon used command ::answer 6 | Player rights = DEVELOPER	
[5/13/22 07:53PM] Avalon used command ::spawnvboss | Player rights = DEVELOPER	
[5/13/22 07:53PM] Avalon used command ::vboss | Player rights = DEVELOPER	
[5/13/22 07:53PM] Avalon used command ::spawnvote | Player rights = DEVELOPER	
[5/13/22 07:57PM] Avalon used command ::ITEM 23020 | Player rights = DEVELOPER	
[5/13/22 07:59PM] Avalon used command ::NIGHTMARE | Player rights = DEVELOPER	
[5/13/22 07:59PM] Avalon used command ::nightmare | Player rights = DEVELOPER	
[5/13/22 07:59PM] Avalon used command ::nm | Player rights = DEVELOPER	
[5/13/22 08:23PM] Avalon used command ::god | Player rights = DEVELOPER	
[5/13/22 08:23PM] Avalon used command ::find instance | Player rights = DEVELOPER	
[5/13/22 08:23PM] Avalon used command ::item 4278 10k | Player rights = DEVELOPER	
[5/13/22 08:24PM] Avalon used command ::item 12855 500 | Player rights = DEVELOPER	
[5/13/22 08:24PM] Avalon used command ::item 12855 500m | Player rights = DEVELOPER	
[5/13/22 08:24PM] Avalon used command ::item 10835 500k | Player rights = DEVELOPER	
[5/13/22 08:24PM] Avalon used command ::find aoe | Player rights = DEVELOPER	
[5/13/22 08:24PM] Avalon used command ::item 8411 | Player rights = DEVELOPER	
[5/13/22 08:24PM] Avalon used command ::find dark | Player rights = DEVELOPER	
[5/13/22 08:25PM] Avalon used command ::item 22113 | Player rights = DEVELOPER	
[5/13/22 08:27PM] Avalon used command ::nm | Player rights = DEVELOPER	
[5/13/22 08:31PM] Avalon used command ::naraku | Player rights = DEVELOPER	
[5/13/22 08:41PM] Avalon used command ::dk | Player rights = DEVELOPER	
[5/13/22 08:49PM] Avalon used command ::hellraiser | Player rights = DEVELOPER	
[5/13/22 08:50PM] Avalon used command ::npc 6203 | Player rights = DEVELOPER	
[5/13/22 08:51PM] Avalon used command ::npc 6208 | Player rights = DEVELOPER	
[5/13/22 08:51PM] Avalon used command ::npc 6206 | Player rights = DEVELOPER	
[5/13/22 08:52PM] Avalon used command ::npc 6204 | Player rights = DEVELOPER	
[5/13/22 08:52PM] Avalon used command ::npc 3373 | Player rights = DEVELOPER	
[5/13/22 08:53PM] Avalon used command ::npc 9007 | Player rights = DEVELOPER	
[5/13/22 08:54PM] Avalon used command ::npc 1830 | Player rights = DEVELOPER	
[5/13/22 08:54PM] Avalon used command ::afk | Player rights = DEVELOPER	
[5/13/22 08:54PM] Avalon used command ::afkboss | Player rights = DEVELOPER	
[5/13/22 08:55PM] Avalon used command ::spawnafk | Player rights = DEVELOPER	
[5/13/22 10:43PM] Avalon used command ::zones | Player rights = DEVELOPER	
[5/14/22 12:49AM] Avalon used command ::empty | Player rights = DEVELOPER	
[5/14/22 12:49AM] Avalon used command ::drops | Player rights = DEVELOPER	
[5/14/22 12:53AM] Avalon used command ::drops | Player rights = DEVELOPER	
[5/14/22 12:56AM] Avalon used command ::drops | Player rights = DEVELOPER	
[5/14/22 12:58AM] Avalon used command ::drops | Player rights = DEVELOPER	
[5/14/22 01:03AM] Avalon used command ::drops | Player rights = DEVELOPER	
[5/14/22 01:05AM] Avalon used command ::drops | Player rights = DEVELOPER	
[5/14/22 01:11AM] Avalon used command ::drops | Player rights = DEVELOPER	
[5/14/22 06:07AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/14/22 06:07AM] Avalon used command ::MYPOS | Player rights = DEVELOPER	
[5/14/22 06:08AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/14/22 06:10AM] Avalon used command ::TELE 3155 5538 | Player rights = DEVELOPER	
[5/14/22 06:10AM] Avalon used command ::NOCLIP | Player rights = DEVELOPER	
[5/14/22 06:10AM] Avalon used command ::noclip | Player rights = DEVELOPER	
[5/14/22 06:12AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/14/22 06:15AM] Avalon used command ::npc 1706 | Player rights = DEVELOPER	
[5/14/22 06:16AM] Avalon used command ::npc 1706 | Player rights = DEVELOPER	
[5/14/22 06:17AM] Avalon used command ::1npc 8012 | Player rights = DEVELOPER	
[5/14/22 06:17AM] Avalon used command ::npc 8012 | Player rights = DEVELOPER	
[5/14/22 06:17AM] Avalon used command ::npc 8015 | Player rights = DEVELOPER	
[5/14/22 06:17AM] Avalon used command ::god | Player rights = DEVELOPER	
[5/14/22 06:18AM] Avalon used command ::npc 3060 | Player rights = DEVELOPER	
[5/14/22 06:18AM] Avalon used command ::npc 3061 | Player rights = DEVELOPER	
[5/14/22 06:18AM] Avalon used command ::npc 3047 | Player rights = DEVELOPER	
[5/14/22 06:18AM] Avalon used command ::npc 3047 | Player rights = DEVELOPER	
[5/14/22 06:19AM] Avalon used command ::npc 6208 | Player rights = DEVELOPER	
[5/14/22 06:19AM] Avalon used command ::npc 1830 | Player rights = DEVELOPER	
[5/14/22 07:04AM] Avalon used command ::npc 1830 | Player rights = DEVELOPER	
[5/14/22 07:17AM] Avalon used command ::npc 6798 | Player rights = DEVELOPER	
[5/14/22 07:18AM] Avalon used command ::playnpc 6798 | Player rights = DEVELOPER	
[5/14/22 07:19AM] Avalon used command ::npc 6799 | Player rights = DEVELOPER	
[5/14/22 07:20AM] Avalon used command ::playnpc 6798 | Player rights = DEVELOPER	
[5/14/22 07:21AM] Avalon used command ::playnpc 6799 | Player rights = DEVELOPER	
[5/14/22 07:21AM] Avalon used command ::playnpc 6799 | Player rights = DEVELOPER	
[5/14/22 07:23AM] Avalon used command ::playnpc 6799 | Player rights = DEVELOPER	
[5/14/22 07:25AM] Avalon used command ::playnpc 6799 | Player rights = DEVELOPER	
[5/14/22 07:25AM] Avalon used command ::playnpc 6799 | Player rights = DEVELOPER	
[5/14/22 07:57AM] Avalon used command ::npc 6799 | Player rights = DEVELOPER	
[5/14/22 08:47AM] Avalon used command ::spawndonoboss | Player rights = DEVELOPER	
[5/14/22 08:47AM] Avalon used command ::spawndboss | Player rights = DEVELOPER	
[5/14/22 08:47AM] Avalon used command ::spawndono | Player rights = DEVELOPER	
[5/14/22 08:47AM] Avalon used command ::spawndonationboss | Player rights = DEVELOPER	
[5/14/22 08:47AM] Avalon used command ::spawnguarian | Player rights = DEVELOPER	
[5/14/22 08:47AM] Avalon used command ::add150 | Player rights = DEVELOPER	
[5/14/22 08:47AM] Avalon used command ::dboss | Player rights = DEVELOPER	
[5/14/22 08:47AM] Avalon used command ::donoboss | Player rights = DEVELOPER	
[5/14/22 08:48AM] Avalon used command ::spawnprime | Player rights = DEVELOPER	
[5/14/22 08:49AM] Avalon used command ::primnpc 3830 | Player rights = DEVELOPER	
[5/14/22 08:49AM] Avalon used command ::npc 3830 | Player rights = DEVELOPER	
[5/14/22 08:52AM] Avalon used command ::npc 8013 | Player rights = DEVELOPER	
[5/14/22 08:55AM] Avalon used command ::npc 8013 | Player rights = DEVELOPER	
[5/14/22 01:00PM] Avalon used command ::npc 2949 | Player rights = DEVELOPER	
[5/14/22 01:25PM] Avalon used command ::npc 2127 | Player rights = DEVELOPER	
[5/14/22 04:28PM] Avalon used command ::find fallen angel | Player rights = DEVELOPER	
[5/14/22 04:28PM] Avalon used command ::item 22100 | Player rights = DEVELOPER	
[5/14/22 04:28PM] Avalon used command ::item 22101 | Player rights = DEVELOPER	
[5/14/22 04:28PM] Avalon used command ::item 22102 | Player rights = DEVELOPER	
[5/14/22 04:28PM] Avalon used command ::item 22103 | Player rights = DEVELOPER	
[5/14/22 04:28PM] Avalon used command ::item 22104 | Player rights = DEVELOPER	
[5/14/22 04:28PM] Avalon used command ::item 22105 | Player rights = DEVELOPER	
[5/14/22 04:28PM] Avalon used command ::item 22106 | Player rights = DEVELOPER	
[5/14/22 04:28PM] Avalon used command ::item 22107 | Player rights = DEVELOPER	
[5/14/22 04:40PM] Avalon used command ::item 1255 500m | Player rights = DEVELOPER	
[5/14/22 04:40PM] Avalon used command ::item 12855 500m | Player rights = DEVELOPER	
[5/14/22 04:40PM] Avalon used command ::bank | Player rights = DEVELOPER	
[5/14/22 04:40PM] Avalon used command ::bank | Player rights = DEVELOPER	
[5/14/22 04:40PM] Avalon used command ::bank | Player rights = DEVELOPER	
[5/14/22 04:40PM] Avalon used command ::item 12855 500m | Player rights = DEVELOPER	
[5/14/22 04:40PM] Avalon used command ::master | Player rights = DEVELOPER	
[5/14/22 10:28PM] Avalon used command ::find zeldris | Player rights = DEVELOPER	
[5/14/22 10:28PM] Avalon used command ::findzeldris | Player rights = DEVELOPER	
[5/14/22 10:28PM] Avalon used command ::item 19472 | Player rights = DEVELOPER	
[5/14/22 10:28PM] Avalon used command ::item 19811 | Player rights = DEVELOPER	
[5/14/22 10:28PM] Avalon used command ::itemfind dragonslayer body | Player rights = DEVELOPER	
[5/14/22 10:29PM] Avalon used command ::find dragonslayer body | Player rights = DEVELOPER	
[5/14/22 10:29PM] Avalon used command ::item 19473 | Player rights = DEVELOPER	
[5/14/22 10:44PM] Avalon used command ::ITEM 23044 | Player rights = DEVELOPER	
[5/14/22 10:46PM] Avalon used command ::ITEM 23045 | Player rights = DEVELOPER	
[5/14/22 11:37PM] Avalon used command ::find aura | Player rights = DEVELOPER	
[5/14/22 11:37PM] Avalon used command ::item 23046 | Player rights = DEVELOPER	
[5/14/22 11:37PM] Avalon used command ::item 23047 | Player rights = DEVELOPER	
[5/14/22 11:37PM] Avalon used command ::item 23048 | Player rights = DEVELOPER	
[5/14/22 11:37PM] Avalon used command ::item 23049 | Player rights = DEVELOPER	
[5/14/22 11:51PM] Avalon used command ::npc 6798 | Player rights = DEVELOPER	
[5/14/22 11:51PM] Avalon used command ::npc 6799 | Player rights = DEVELOPER	
[5/14/22 11:56PM] Avalon used command ::npc 6799 | Player rights = DEVELOPER	
[5/15/22 12:05AM] Avalon used command ::npc 6799 | Player rights = DEVELOPER	
[5/15/22 12:05AM] Avalon used command ::npc 6792 | Player rights = DEVELOPER	
[5/15/22 12:06AM] Avalon used command ::npc 6798 | Player rights = DEVELOPER	
[5/15/22 12:09AM] Avalon used command ::npc 6798 | Player rights = DEVELOPER	
[5/15/22 12:11AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:11AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:11AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:11AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:11AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:11AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:12AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:12AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:12AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:14AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:14AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:14AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:17AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:17AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:17AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:17AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:17AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:18AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:18AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:18AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:20AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:20AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:22AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:22AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:22AM] Avalon used command ::mypos | Player rights = DEVELOPER	
[5/15/22 12:24AM] Avalon used command ::mypos | Player rights = DEVELOPER	
